体外诊断试剂代码,一级分类（方法学、专业）,二级分类（原理、路径）,三级分类（用途、品种）,检测类别,检测指标,应用方式,检测类型,企业名称
CJ10101000001102795,免疫法,化学发光,直接化学发光免疫分析法试剂,通用,通用,专用型,单检,杭州西弗莱生物技术有限公司,,,
CJ20101050181100409,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,山东科立森生物股份有限公司,,,
CJ20101050181100511,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,长春市曼特诺医疗器械有限公司,,,
CJ20101050181100662,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,复星诊断科技（上海）有限公司,,,
CJ20101050181100667,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,深圳迈瑞生物医疗电子股份有限公司,,,
CJ20101050181100831,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,江苏英诺华医疗技术有限公司,,,
CJ20101050181101518,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,广西润盟医疗科技有限公司,,,
CJ20101050181160027,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,西门子医学诊断产品（上海）有限公司,,,
CJ20101050181160067,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,雅培贸易(上海)有限公司,,,
CJ20101050181160091,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,罗氏诊断产品（上海）有限公司,,,
CJ20101050181161650,化学法,光谱法,化学比色法试剂,化学-酶活性,丁酰胆碱酯酶活性,专用型,单检,富士胶片和光纯耀（上海）化学有限公司,,,
CJ20101050200100005,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江世纪康大医疗科技有限公司,,,
CJ20101050200100010,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,乐普（北京）诊断技术股份有限公司,,,
CJ20101050200100011,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,武汉生之源生物科技股份有限公司,,,
CJ20101050200100044,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,湖南永和阳光生物科技股份有限公司,,,
CJ20101050200100050,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,中山标佳生物科技有限公司,,,
CJ20101050200100059,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,宁波天康生物科技有限公司,,,
CJ20101050200100089,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,上海科华生物工程股份有限公司,,,
CJ20101050200100101,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,柏定生物工程（北京）有限公司,,,
CJ20101050200100107,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,长沙市微米生物科技有限公司,,,
CJ20101050200100138,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,北京九强生物技术股份有限公司,,,
CJ20101050200100203,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,品峰（北京）医疗器械有限公司,,,
CJ20101050200100205,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,北京安图生物工程有限公司,,,
CJ20101050200100249,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,宁波瑞源生物科技有限公司,,,
CJ20101050200100276,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,迪瑞医疗科技股份有限公司,,,
CJ20101050200100282,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,上海睿康生物科技有限公司,,,
CJ20101050200100285,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,美康生物科技股份有限公司,,,
CJ20101050200100317,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,吉林基蛋生物科技有限公司,,,
CJ20101050200100321,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,南京澳林生物科技有限公司,,,
CJ20101050200100332,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江夸烨生物科技有限公司,,,
CJ20101050200100359,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,河北艾欧路生物科技有限责任公司,,,
CJ20101050200100360,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,苏州立禾生物医学工程有限公司,,,
CJ20101050200100395,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,广州达泰生物工程技术有限公司,,,
CJ20101050200100398,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江夸克生物科技有限公司,,,
CJ20101050200100407,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江爱康生物科技有限公司,,,
CJ20101050200100408,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,安徽世纪康大生物科技有限公司,,,
CJ20101050200100421,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,安徽伊普诺康生物技术股份有限公司,,,
CJ20101050200100441,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,蓝怡(湖南)医疗器械有限公司,,,
CJ20101050200100443,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,山东博科生物产业有限公司,,,
CJ20101050200100444,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江伊利康生物技术有限公司,,,
CJ20101050200100448,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,宁波普瑞柏生物技术股份有限公司,,,
CJ20101050200100473,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,温州市维日康生物科技有限公司,,,
CJ20101050200100475,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,中元汇吉生物技术股份有限公司,,,
CJ20101050200100478,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,威海威高生物科技有限公司,,,
CJ20101050200100503,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,云南昊戌生物科技有限公司,,,
CJ20101050200100528,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,绍兴圣康生物科技有限公司,,,
CJ20101050200100568,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江凯成生物科技有限公司,,,
CJ20101050200100578,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,亚辉龙生物科技（南京）有限公司,,,
CJ20101050200100604,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,北京世纪沃德生物科技有限公司,,,
CJ20101050200100610,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,宁波赛克生物技术有限公司,,,
CJ20101050200100615,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,湖南海源医疗科技股份有限公司,,,
CJ20101050200100636,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,湖南聚创生物医药有限公司,,,
CJ20101050200100696,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江康特生物科技有限公司,,,
CJ20101050200100711,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江康拓生物科技有限公司,,,
CJ20101050200100736,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,长春汇力生物技术有限公司,,,
CJ20101050200100752,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,湖南辰纳生物科技有限公司,,,
CJ20101050200100838,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江强盛生物科技有限公司,,,
CJ20101050200100876,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,安徽大千生物工程有限公司,,,
CJ20101050200100890,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江卓运生物科技有限公司,,,
CJ20101050200100934,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,南京颐兰贝生物科技有限责任公司,,,
CJ20101050200101003,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,广西思迈生物科技有限公司,,,
CJ20101050200101011,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江达美生物技术有限公司,,,
CJ20101050200101013,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,中生北控生物科技股份有限公司,,,
CJ20101050200101059,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,江苏迈源生物科技有限公司,,,
CJ20101050200101116,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江维益生物科技有限公司,,,
CJ20101050200101119,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,郑州蓝跃生物科技股份有限公司,,,
CJ20101050200101229,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,重庆康巨全弘生物科技有限公司,,,
CJ20101050200101275,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,重庆润康生物科技有限公司,,,
CJ20101050200101428,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,江西透景生命科技有限公司,,,
CJ20101050200101542,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,廊坊恒益生物技术有限公司,,,
CJ20101050200101594,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,天津中成佳益生物科技有限公司,,,
CJ20101050200101604,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江蓝森生物科技有限公司,,,
CJ20101050200101734,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,湖南德荣生物医学工程有限公司,,,
CJ20101050200101811,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,浙江泰司特生物技术有限公司,,,
CJ20101050200102651,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,通用型,单检,郑州楷析生物技术有限公司,,,
CJ20101050201100005,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,专用型,单检,浙江世纪康大医疗科技有限公司,,,
CJ20101050201100282,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,专用型,单检,上海睿康生物科技有限公司,,,
CJ20101050201101518,化学法,光谱法,化学比色法试剂,化学-酶活性,甘氨酰脯氨酸二肽氨 基肽酶活性,专用型,单检,广西润盟医疗科技有限公司,,,
CJ20101050210100010,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,乐普（北京）诊断技术股份有限公司,,,
CJ20101050210100037,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,艾葵特（天津）生物技术有限公司,,,
CJ20101050210100044,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,湖南永和阳光生物科技股份有限公司,,,
CJ20101050210100101,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,柏定生物工程（北京）有限公司,,,
CJ20101050210100129,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,天津悦和康生物技术有限公司,,,
CJ20101050210100138,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,北京九强生物技术股份有限公司,,,
CJ20101050210100202,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,北京北检·新创源生物技术有限公司,,,
CJ20101050210100203,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,品峰（北京）医疗器械有限公司,,,
CJ20101050210100205,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,北京安图生物工程有限公司,,,
CJ20101050210100235,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,威尚生物技术（合肥）有限公司,,,
CJ20101050210100249,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,宁波瑞源生物科技有限公司,,,
CJ20101050210100276,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,迪瑞医疗科技股份有限公司,,,
CJ20101050210100285,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,美康生物科技股份有限公司,,,
CJ20101050210100302,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,青岛贝美生物技术有限公司,,,
CJ20101050210100317,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,吉林基蛋生物科技有限公司,,,
CJ20101050210100338,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,广州科方生物技术股份有限公司,,,
CJ20101050210100340,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,中拓生物有限公司,,,
CJ20101050210100391,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,洛阳恒恩生物科技有限公司,,,
CJ20101050210100395,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,广州达泰生物工程技术有限公司,,,
CJ20101050210100398,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,浙江夸克生物科技有限公司,,,
CJ20101050210100407,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,浙江爱康生物科技有限公司,,,
CJ20101050210100421,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,安徽伊普诺康生物技术股份有限公司,,,
CJ20101050210100443,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,山东博科生物产业有限公司,,,
CJ20101050210100444,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,浙江伊利康生物技术有限公司,,,
CJ20101050210100448,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,宁波普瑞柏生物技术股份有限公司,,,
CJ20101050210100475,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,中元汇吉生物技术股份有限公司,,,
CJ20101050210100568,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,浙江凯成生物科技有限公司,,,
CJ20101050210100569,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,四川新健康成生物股份有限公司,,,
CJ20101050210100578,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,亚辉龙生物科技（南京）有限公司,,,
CJ20101050210100708,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,珠海鎏联生物技术有限公司,,,
CJ20101050210100736,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,长春汇力生物技术有限公司,,,
CJ20101050210100781,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,河北艾驰生物科技有限公司,,,
CJ20101050210100800,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,武汉市长立生物技术有限责任公司,,,
CJ20101050210100806,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,迈克生物股份有限公司,,,
CJ20101050210100876,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,安徽大千生物工程有限公司,,,
CJ20101050210100890,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,浙江卓运生物科技有限公司,,,
CJ20101050210100905,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,吉林省惠强生物技术有限公司,,,
CJ20101050210100929,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,浙江东方基因生物制品股份有限公司,,,
CJ20101050210100999,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,长沙楚翔生物科技有限公司,,,
CJ20101050210101011,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,浙江达美生物技术有限公司,,,
CJ20101050210101013,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,中生北控生物科技股份有限公司,,,
CJ20101050210101059,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,江苏迈源生物科技有限公司,,,
CJ20101050210101201,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,吉林瑞特生物科技有限公司,,,
CJ20101050210101220,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,长沙市鹏瑞生物科技有限公司,,,
CJ20101050210101229,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,重庆康巨全弘生物科技有限公司,,,
CJ20101050210101811,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,浙江泰司特生物技术有限公司,,,
CJ20101050210160547,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,德赛诊断系统（上海）有限公司,,,
CJ20101050210161562,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,通用型,单检,朗道莱铂诊断用品（上海）有限公司,,,
CJ20101050211100138,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,专用型,单检,北京九强生物技术股份有限公司,,,
CJ20101050211160091,化学法,光谱法,化学比色法试剂,化学-酶活性,谷氨酸脱氢酶活性,专用型,单检,罗氏诊断产品（上海）有限公司,,,
CJ20101050220100321,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽过氧化物酶 活性,通用型,单检,南京澳林生物科技有限公司,,,
CJ20101050220100340,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽过氧化物酶 活性,通用型,单检,中拓生物有限公司,,,
CJ20101050230100010,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,乐普（北京）诊断技术股份有限公司,,,
CJ20101050230100011,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,武汉生之源生物科技股份有限公司,,,
CJ20101050230100035,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,宏葵生物技术（天津）有限公司,,,
CJ20101050230100059,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,宁波天康生物科技有限公司,,,
CJ20101050230100083,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,广西康柏莱科技有限公司,,,
CJ20101050230100089,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,上海科华生物工程股份有限公司,,,
CJ20101050230100101,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,柏定生物工程（北京）有限公司,,,
CJ20101050230100121,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,浙江亚培生物技术有限公司,,,
CJ20101050230100129,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,天津悦和康生物技术有限公司,,,
CJ20101050230100135,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,北京赛诺浦生物技术有限公司,,,
CJ20101050230100137,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,北京利德曼生化股份有限公司,,,
CJ20101050230100138,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,北京九强生物技术股份有限公司,,,
CJ20101050230100178,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,广东执诚生物科技有限公司,,,
CJ20101050230100195,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,青岛汉唐生物科技有限公司,,,
CJ20101050230100200,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,北京万泰德瑞诊断技术有限公司,,,
CJ20101050230100203,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,品峰（北京）医疗器械有限公司,,,
CJ20101050230100205,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,北京安图生物工程有限公司,,,
CJ20101050230100222,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,北京丹大生物技术有限公司,,,
CJ20101050230100235,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,威尚生物技术（合肥）有限公司,,,
CJ20101050230100237,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,江苏麦得科生物科技有限公司,,,
CJ20101050230100249,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,宁波瑞源生物科技有限公司,,,
CJ20101050230100276,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,迪瑞医疗科技股份有限公司,,,
CJ20101050230100282,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,上海睿康生物科技有限公司,,,
CJ20101050230100285,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,美康生物科技股份有限公司,,,
CJ20101050230100302,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,青岛贝美生物技术有限公司,,,
CJ20101050230100317,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,吉林基蛋生物科技有限公司,,,
CJ20101050230100338,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,广州科方生物技术股份有限公司,,,
CJ20101050230100340,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,中拓生物有限公司,,,
CJ20101050230100359,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,河北艾欧路生物科技有限责任公司,,,
CJ20101050230100373,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,湖南菲科生物技术有限公司,,,
CJ20101050230100374,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,安徽同致生物工程股份有限公司,,,
CJ20101050230100391,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,洛阳恒恩生物科技有限公司,,,
CJ20101050230100395,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,广州达泰生物工程技术有限公司,,,
CJ20101050230100398,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,浙江夸克生物科技有限公司,,,
CJ20101050230100402,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,广州市伊川生物科技有限公司,,,
CJ20101050230100408,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,安徽世纪康大生物科技有限公司,,,
CJ20101050230100413,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,江西乐成生物医疗有限公司,,,
CJ20101050230100415,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,苏州普瑞斯生物科技有限公司,,,
CJ20101050230100421,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,安徽伊普诺康生物技术股份有限公司,,,
CJ20101050230100422,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,深圳上泰生物工程有限公司,,,
CJ20101050230100424,化学法,光谱法,化学比色法试剂,化学-酶活性,谷胱甘肽还原酶活性,通用型,单检,江西英大生物技术有限公司,,,
